id,Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
365,Assam State Transport Corporation (ASTC) - 154910,Bharat Benz A/C Seater (2+2),10:30,15:00,04h 30m,INR 298,27 Seats available,3.7335,https://www.redbus.in/bus-tickets/guwahati-to-tezpur,Guwahati to Tezpur
366,Assam State Transport Corporation (ASTC) - 139720,Volvo AC Seater 2+2,13:45,18:00,04h 15m,INR 298,23 Seats available,4.242,https://www.redbus.in/bus-tickets/guwahati-to-tezpur,Guwahati to Tezpur
367,Pranjit Travels (Under ASTC),NON A/C Seater (2+1),08:45,13:10,04h 25m,INR 450,25 Seats available,3.112,https://www.redbus.in/bus-tickets/guwahati-to-tezpur,Guwahati to Tezpur
368,NEELKANTH TRAVELS,A/C Seater Push Back (2+2),09:05,14:30,05h 25m,INR 300,32 Seats available,3.732,https://www.redbus.in/bus-tickets/guwahati-to-tezpur,Guwahati to Tezpur
369,Mahi Travels(Under ASTC),A/C Seater (2+2),10:00,15:00,05h 00m,INR 359,5 Seats available,4.2293,https://www.redbus.in/bus-tickets/guwahati-to-tezpur,Guwahati to Tezpur
370,AdKalpana Travels,AC Seater (2+2),16:50,20:15,03h 25m,INR 342,39 Seats available,4.741,https://www.redbus.in/bus-tickets/guwahati-to-tezpur,Guwahati to Tezpur
371,Upasana Travels (Under ASTC),Non AC Seater (2+2),11:00,15:00,04h 00m,INR 290,18 Seats available,3,https://www.redbus.in/bus-tickets/guwahati-to-tezpur,Guwahati to Tezpur
372,Orient Transline,A/C Seater (2+1),11:30,15:50,04h 20m,INR 380.95,22 Seats available,3.8314,https://www.redbus.in/bus-tickets/guwahati-to-tezpur,Guwahati to Tezpur
373,Orient Transline,A/C Seater (2+1),13:00,17:10,04h 10m,INR 380.95,16 Seats available,4.2163,https://www.redbus.in/bus-tickets/guwahati-to-tezpur,Guwahati to Tezpur
374,Mahi Travels(Under ASTC),A/C Seater (2+2),14:15,17:50,03h 35m,INR 389,35 Seats available,4.514,https://www.redbus.in/bus-tickets/guwahati-to-tezpur,Guwahati to Tezpur
375,Mahalaxmi Travels,A/C Seater (2+2),14:35,18:15,03h 40m,INR 300,33 Seats available,3.824,https://www.redbus.in/bus-tickets/guwahati-to-tezpur,Guwahati to Tezpur
376,WARISPIYA TRAVELS,AC Seater (2+2),15:00,18:40,03h 40m,INR 360,26 Seats available,4.4383,https://www.redbus.in/bus-tickets/guwahati-to-tezpur,Guwahati to Tezpur
377,Assam State Transport Corporation (ASTC) - 154910,Bharat Benz A/C Seater (2+2),10:30,14:00,03h 30m,INR 259,28 Seats available,3.713,https://www.redbus.in/bus-tickets/guwahati-to-kaliabor,Guwahati to Kaliabor
378,Assam State Transport Corporation (ASTC) - 139720,Volvo AC Seater 2+2,13:45,17:15,03h 30m,INR 259,27 Seats available,4.2,https://www.redbus.in/bus-tickets/guwahati-to-kaliabor,Guwahati to Kaliabor
379,NEELKANTH TRAVELS,A/C Seater Push Back (2+2),09:05,14:00,04h 55m,INR 250,41 Seats available,4.4,https://www.redbus.in/bus-tickets/guwahati-to-kaliabor,Guwahati to Kaliabor
380,TRINAYAN TRANSPORT (Under ASTC),A/C Seater (2+1),09:15,12:15,03h 00m,INR 360,35 Seats available,3.8,https://www.redbus.in/bus-tickets/guwahati-to-kaliabor,Guwahati to Kaliabor
381,Mahi Travels(Under ASTC),A/C Seater (2+2),10:00,14:45,04h 45m,INR 362,40 Seats available,4.27,https://www.redbus.in/bus-tickets/guwahati-to-kaliabor,Guwahati to Kaliabor
382,Orient Transline,A/C Seater (2+1),11:30,15:00,03h 30m,INR 380.95,37 Seats available,4,https://www.redbus.in/bus-tickets/guwahati-to-kaliabor,Guwahati to Kaliabor
383,Trishul Transport Service(Under ASTC),A/C Seater Push Back (2+1),11:30,14:45,03h 15m,INR 509,27 Seats available,3.9,https://www.redbus.in/bus-tickets/guwahati-to-kaliabor,Guwahati to Kaliabor
384,Anindita Travels,NON A/C Seater (2+1),12:30,17:15,04h 45m,INR 405,37 Seats available,4.1,https://www.redbus.in/bus-tickets/guwahati-to-kaliabor,Guwahati to Kaliabor
385,Orient Transline,A/C Seater (2+1),13:00,16:20,03h 20m,INR 380.95,37 Seats available,4,https://www.redbus.in/bus-tickets/guwahati-to-kaliabor,Guwahati to Kaliabor
386,Mahalaxmi Travels,A/C Seater (2+2),14:35,17:25,02h 50m,INR 280,40 Seats available,4.1,https://www.redbus.in/bus-tickets/guwahati-to-kaliabor,Guwahati to Kaliabor
387,TRINAYAN TRANSPORT (Under ASTC),A/C Seater (2+1),20:15,01:15,05h 00m,INR 360,35 Seats available,3.8,https://www.redbus.in/bus-tickets/guwahati-to-kaliabor,Guwahati to Kaliabor
388,BAIKUNTHA TRAVELS (UNDER ASTC),A/C Seater/Sleeper (2+1),20:00,23:15,03h 15m,INR 439,45 Seats available,3.3,https://www.redbus.in/bus-tickets/guwahati-to-kaliabor,Guwahati to Kaliabor
