id,Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
0,WBTC (CTC) HABRA-DIGHA via Bally - 26|10:00,Non AC Seater (2+3),10:00,14:45,04h 45m,INR 161,48 Seats available,3.447,https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,Digha to Barasat (West Bengal)
1,"WBTC (CTC) BARASAT-DIGHA via Esplanade, Karunamoyee,Airport - 206|10:15",Non AC Seater (2+3),10:15,15:35,05h 20m,INR 165,47 Seats available,3.04,https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,Digha to Barasat (West Bengal)
2,WBTC (CTC) HABRA-DIGHA via Bally - 26|10:40,Non AC Seater (2+3),10:40,15:25,04h 45m,INR 161,34 Seats available,3.237,https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,Digha to Barasat (West Bengal)
3,WBTC (CTC) Barasat-Digha Via Bally (AC VOLVO) - 201|11:15,Volvo AC Seater (2+2),11:15,15:05,03h 50m,INR 410,14 Seats available,4.87,https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,Digha to Barasat (West Bengal)
4,WBTC (CTC) HABRA-DIGHA via Bally - 26|11:30,Non AC Seater (2+3),11:30,16:15,04h 45m,INR 161,44 Seats available,2.925,https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,Digha to Barasat (West Bengal)
5,WBTC (CTC) HABRA - DIGHA (AC-VOLVO) - 89|12:30,Volvo AC Seater (2+2),12:30,16:15,03h 45m,INR 410,9 Seats available,4.198,https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,Digha to Barasat (West Bengal)
6,WBTC (CTC) HABRA-DIGHA via Bally - 26|12:50,Non AC Seater (2+3),12:50,17:35,04h 45m,INR 161,47 Seats available,3.333,https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,Digha to Barasat (West Bengal)
7,WBTC (CTC) BARASAT-DIGHA (AC-VOLVO) - 28|13:10,Volvo AC Seater (2+2),13:10,18:55,05h 45m,INR 425,18 Seats available,2.77,https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,Digha to Barasat (West Bengal)
8,WBTC (CTC) HABRA-DIGHA via Bally - 26|13:25,Non AC Seater (2+3),13:25,18:10,04h 45m,INR 161,44 Seats available,3.034,https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,Digha to Barasat (West Bengal)
9,WBTC (CTC) Barasat-Digha Via Bally (AC VOLVO) - 201|14:00,Volvo AC Seater (2+2),14:00,18:00,04h 00m,INR 410,7 Seats available,4.538,https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,Digha to Barasat (West Bengal)
10,"WBTC (CTC) BARASAT-DIGHA via Esplanade, Karunamoyee,Airport - 206|14:15",Non AC Seater (2+3),14:15,19:15,05h 00m,INR 165,43 Seats available,3.4,https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,Digha to Barasat (West Bengal)
11,WBTC (CTC) HABRA-DIGHA via Bally - 26|14:50,Non AC Seater (2+3),14:50,19:35,04h 45m,INR 161,42 Seats available,3.549,https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,Digha to Barasat (West Bengal)
12,WBTC (CTC) MADHYAMGRAM - DIGHA via Belghoria - 130|16:00,Non AC Seater (2+3),16:00,21:05,05h 05m,INR 161,39 Seats available,1.926,https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,Digha to Barasat (West Bengal)
13,Snemita Parisheba(Santosh),AC Seater (2+3),11:30,16:20,04h 50m,INR 352,22 Seats available,3.123,https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,Digha to Barasat (West Bengal)
14,City Express,AC Seater (2+3),11:35,16:56,05h 21m,INR 370,22 Seats available,3.521,https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,Digha to Barasat (West Bengal)
15,Snemita Paribahan,AC Seater (2+3),11:35,17:10,05h 35m,INR 370,6 Seats available,4.07,https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,Digha to Barasat (West Bengal)
16,Satya Paribahan,A/C Executive (2+3),11:50,17:30,05h 40m,INR 380,19 Seats available,3.416,https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,Digha to Barasat (West Bengal)
17,SANTOSH BUS SERVICE,A/C Seater (2+3),11:25,16:30,29h 05m,INR 315,2 Seats available,0,https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,Digha to Barasat (West Bengal)
18,SBSTC-CHITTARANJAN - HALDIA - VIA - KOLKATA - 05:40 - 199,Non AC Seater (2+3),08:20,13:30,05h 10m,INR 150,50 Seats available,2.913,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur to Calcutta
19,SBSTC-BANKURA - KOLKATA - 07:05 (BNK DEPOT) - 223,Non AC Seater (2+3),08:50,12:20,03h 30m,INR 150,42 Seats available,3.17,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur to Calcutta
20,SBSTC-ASANSOL - KOLKATA - 07:50 (ASANSOL DEPOT) - 144,Non AC Seater (2+3),09:00,12:30,03h 30m,INR 150,52 Seats available,3.623,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur to Calcutta
21,SBSTC-ASANSOL - HALDIA - VIA - KOLKATA - 08:05 (HLD DEPO - 744,Non AC Seater (2+3),09:15,14:45,05h 30m,INR 150,51 Seats available,3.5,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur to Calcutta
22,SBSTC-BANKURA - KARUNAMOYEE - 07:30 (BNK DEPOT) - 237,Non AC Seater (2+3),09:20,13:20,04h 00m,INR 155,19 Seats available,4.26,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur to Calcutta
23,SBSTC-DURGAPUR - KOLKATA - 09:30 (DGP DEPOT) - 129,Non AC Seater (2+3),09:30,13:00,03h 30m,INR 150,52 Seats available,3.923,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur to Calcutta
24,SBSTC-PURULIA-KOLKATA -06:10 (VIA ASN) PRL DEPOT - 200,Non AC Seater (2+3),09:45,13:15,03h 30m,INR 150,51 Seats available,3.5,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur to Calcutta
25,SBSTC-ASANSOL - KARUNAMOYEE - 08:35 (ASN DEPOT) - 153,Non AC Seater (2+3),09:55,13:55,04h 00m,INR 155,45 Seats available,3.959,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur to Calcutta
26,SBSTC-ASANSOL - BELDA - VIA - KOLKATA - 08:50 (ASN DEPOT - 3989,Non AC Seater (2+3),10:00,16:00,06h 00m,INR 150,52 Seats available,3.5,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur to Calcutta
27,SBSTC-PURULIA - KOLKATA - VIA - BNK - 06:30 (HWH DEPOT) - 834,Non AC Seater (2+3),10:20,13:50,03h 30m,INR 150,50 Seats available,4.41,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur to Calcutta
28,SBSTC-ASANSOL - BONGAON - VIA - HABRA - 09:25 (ASN DEPOT - 1350,Non AC Seater (2+3),10:35,14:05,03h 30m,INR 155,43 Seats available,4.36,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur to Calcutta
29,SBSTC-BAGMUNDI - KOLKATA - 05:00 (BEL DEPOT) - 764,Non AC Seater (2+3),10:50,14:20,03h 30m,INR 150,52 Seats available,2.56,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur to Calcutta
30,SBSTC-PURULIA - KOLKATA - 07:15 - (VIA ASN) (HWH DEPO - 2763,Non AC Seater (2+3),11:05,14:35,03h 30m,INR 150,43 Seats available,3.87,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur to Calcutta
31,SBSTC-ASANSOL - KOLKATA - 10:00 (ASANSOL DEPOT) - 147,Non AC Seater (2+3),11:20,14:50,03h 30m,INR 150,47 Seats available,2.816,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur to Calcutta
32,SBSTC-DURGAPUR - KARUNAMOYEE - 11:45 (DGP DEPOT) - 139,Non AC Seater (2+3),11:45,15:45,04h 00m,INR 155,43 Seats available,3.78,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur to Calcutta
33,Greenline (Karunamoyee),Volvo 9600 A/C Semi Sleeper (2+2),07:50,11:50,04h 00m,INR 486,22 Seats available,4.6206,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur to Calcutta
34,Shyamoli Paribahan Pvt Ltd,Volvo A/C Seater (2+2),08:00,11:30,03h 30m,INR 486,31 Seats available,3.989,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur to Calcutta
35,Greenline,Volvo 9600 Multi Axle Semi-Sleeper (2+2),08:10,11:00,02h 50m,INR 486,23 Seats available,4.2121,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur to Calcutta
36,Express Line (Karunamoyee),Volvo 9600 A/C Semi Sleeper (2+2),08:30,12:30,04h 00m,INR 486,27 Seats available,4.4108,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur to Calcutta
37,Shyamoli Paribahan Pvt Ltd,Scania Multi-Axle AC Semi Sleeper (2+2),08:30,11:10,02h 40m,INR 486,16 Seats available,4.0169,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur to Calcutta
38,SBSTC-DIGHA - KOLKATA - 08:35 (MID DEPOT) - 3157,Non AC Seater (2+3),08:35,13:05,04h 30m,INR 155,51 Seats available,3.217,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
39,SBSTC-DIGHA - GARIA - 09:25 (DIGHA DEPOT) - 3753,Non AC Seater (2+3),09:25,13:55,04h 30m,INR 155,44 Seats available,3.336,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
40,SBSTC-DIGHA - HABRA - 10:00 (DIG DEPOT) - 3700,Non AC Seater (2+3),10:00,14:30,04h 30m,INR 155,51 Seats available,3.813,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
41,SBSTC-DIGHA - BARASAT - 10:20 - 508,Non AC Seater (2+3),10:20,14:50,04h 30m,INR 155,47 Seats available,3.319,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
42,SBSTC-DIGHA - GARIA - 10:30 (DIGHA DEPOT) - 2680,Non AC Seater (2+3),10:30,16:00,05h 30m,INR 162,43 Seats available,4.023,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
43,SBSTC-DIGHA - BELGHARIA - 10:40 (BEL DEPOT) - 1363,Non AC Seater (2+3),10:40,15:40,05h 00m,INR 155,52 Seats available,3.12,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
44,SBSTC-DIGHA - KOLKATA - 11:10 (HWH DEPOT) - 536,Non AC Seater (2+3),11:10,15:40,04h 30m,INR 155,52 Seats available,2.638,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
45,SBSTC-DIGHA - BELGHARIA - 11:15 (BEL DEPOT) - 3713,Non AC Seater (2+3),11:15,16:15,05h 00m,INR 155,52 Seats available,4.217,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
46,SBSTC-DIGHA - THAKURPUKUR - 11:20 (DIGHA DEPOT) - 775,Non AC Seater (2+3),11:20,00:00,12h 40m,INR 170,52 Seats available,3.021,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
47,SBSTC-DIGHA - BADAMTALA - 11:30 (BEL DEPOT) - 514,Non AC Seater (2+3),11:30,16:30,05h 00m,INR 154,45 Seats available,2.74,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
48,SBSTC-DIGHA - FALTA - VIA - KOLKATA - 11:35 (FALTA DEPOT - 3703,Non AC Seater (2+3),11:35,16:05,04h 30m,INR 155,52 Seats available,2.82,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
49,SBSTC-DIGHA - KOLKATA - 11:50 (HWH DEPOT) - 1354,Non AC Seater (2+3),11:50,16:20,04h 30m,INR 155,42 Seats available,3.426,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
50,SBSTC-DIGHA - BELGHORIA - 12:00 (BEL DEPOT) - 537,Non AC Seater (2+3),12:00,16:30,04h 30m,INR 153,48 Seats available,4.126,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
51,SBSTC-DIGHA - GARIA - VIA - CONTAI - 12:10 - 773,Non AC Seater (2+3),12:10,16:40,04h 30m,INR 155,43 Seats available,4.48,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
52,SBSTC-DIGHA - BARASAT - A/C - 12:15 (DIGHA DEPOT) - 688,AC Seater (2+2),12:15,16:45,04h 30m,INR 310,30 Seats available,3.239,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
53,Express Line,Volvo 9600 Multi Axle Semi-Sleeper (2+2),13:45,18:15,04h 30m,INR 674,12 Seats available,4.5451,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
54,Express Line,Volvo 9600 A/C Seater (2+2),10:25,15:20,04h 55m,INR 359,17 Seats available,4.4421,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
55,Shyamoli Paribahan Pvt Ltd,Volvo A/C Seater (2+2),13:30,18:25,04h 55m,INR 450,12 Seats available,4.3304,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
56,Greenline,Volvo A/C Seater (2+2),13:40,18:25,04h 45m,INR 400,9 Seats available,4.3299,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
57,Mayuri Express,AC Seater (2+2),10:30,15:30,05h 00m,INR 330,28 Seats available,4.0261,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
58,SBSTC-KARUNAMOYEE - DIGHA - VIA - KOLKATA - 07:30 (VOLVO - 3707,Volvo AC Seater (2+2),08:15,12:45,04h 30m,INR 410,44 Seats available,3.251,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
59,SBSTC-KOLKATA - DIGHA - 08:30 (MID DEPOT) - 3360,Non AC Seater (2+3),08:30,13:00,04h 30m,INR 155,52 Seats available,3.81,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
60,SBSTC-KOLKATA - DIGHA - 09:00 (KALNA DEPOT) - 3645,Non AC Seater (2+3),09:00,13:30,04h 30m,INR 155,52 Seats available,3.447,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
61,SBSTC-FALTA - DIGHA - VIA - KOLKATA - 06:00 (FALTA DEPOT - 3488,Non AC Seater (2+3),09:15,13:45,04h 30m,INR 155,52 Seats available,2.49,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
62,SBSTC-KOLKATA - DIGHA - 10:00 (KHIRPAI DEPOT) - 3506,Non AC Seater (2+3),10:00,14:30,04h 30m,INR 155,50 Seats available,3.317,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
63,SBSTC-FALTA - DIGHA - VIA - KOLKATA - 07:00 (FALTA DEPOT - 547,Non AC Seater (2+3),10:15,14:45,04h 30m,INR 155,52 Seats available,2.88,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
64,SBSTC-KOLKATA - DIGHA - 10:30 (MID DEPOT) - 3363,Non AC Seater (2+3),10:30,15:00,04h 30m,INR 155,52 Seats available,3.5,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
65,SBSTC-ARAMBAG - DIGHA - VIA - KOLKATA - 07:40 - 1307,Non AC Seater (2+3),10:45,15:15,04h 30m,INR 155,52 Seats available,3.35,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
66,SBSTC-KOLKATA - DIGHA - 11:45 (KALNA DEPOT) - 3822,Non AC Seater (2+3),11:45,16:15,04h 30m,INR 155,52 Seats available,4.033,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
